parameter,location,species,year,datavalue
LGL counts,Rivers Inlet,Chum,1974,37268
LGL counts,Rivers Inlet,Chum,1975,8943
LGL counts,Rivers Inlet,Chum,1976,954
LGL counts,Rivers Inlet,Chum,1977,3387
LGL counts,Rivers Inlet,Chum,1978,37633
LGL counts,Rivers Inlet,Chum,1979,4433
LGL counts,Rivers Inlet,Chum,1980,23076
LGL counts,Rivers Inlet,Chum,1981,13466
LGL counts,Rivers Inlet,Chum,1982,187782
LGL counts,Rivers Inlet,Chum,1983,51113
LGL counts,Rivers Inlet,Chum,1984,9584
LGL counts,Rivers Inlet,Chum,1985,43902
LGL counts,Rivers Inlet,Chum,1986,267784
LGL counts,Rivers Inlet,Chum,1987,92600
LGL counts,Rivers Inlet,Chum,1988,24275
LGL counts,Rivers Inlet,Chum,1989,4678
LGL counts,Rivers Inlet,Chum,1990,4555
LGL counts,Rivers Inlet,Chum,1991,2374
LGL counts,Rivers Inlet,Chum,1992,8900
LGL counts,Rivers Inlet,Chum,1993,1518
LGL counts,Rivers Inlet,Chum,1994,9511
LGL counts,Rivers Inlet,Chum,1995,27199
LGL counts,Rivers Inlet,Chum,1996,10471
LGL counts,Rivers Inlet,Chum,1997,10028
LGL counts,Rivers Inlet,Chum,1998,68081
LGL counts,Rivers Inlet,Chum,1999,17771
LGL counts,Rivers Inlet,Chum,2000,124300
LGL counts,Rivers Inlet,Chum,2001,22436
LGL counts,Rivers Inlet,Chum,2002,104389
LGL counts,Rivers Inlet,Chum,2003,147023
LGL counts,Rivers Inlet,Chum,2004,107641
LGL counts,Rivers Inlet,Chum,2005,108619
LGL counts,Rivers Inlet,Chum,2006,53136
LGL counts,Rivers Inlet,Chum,2007,58743
LGL counts,Rivers Inlet,Chum,2008,5528
LGL counts,Rivers Inlet,Chum,2009,7646
LGL counts,Rivers Inlet,Chum,2010,3379
LGL counts,Rivers Inlet,Chum,2011,14757
LGL counts,Rivers Inlet,Chum,2012,7818
LGL counts,Rivers Inlet,Chum,2014,7048
LGL counts,Skeena Estuary-CM,Chum,1954,15058
LGL counts,Skeena Estuary-CM,Chum,1955,1553
LGL counts,Skeena Estuary-CM,Chum,1956,1366
LGL counts,Skeena Estuary-CM,Chum,1957,13319
LGL counts,Skeena Estuary-CM,Chum,1958,2091
LGL counts,Skeena Estuary-CM,Chum,1959,1534
LGL counts,Skeena Estuary-CM,Chum,1960,1864
LGL counts,Skeena Estuary-CM,Chum,1961,2928
LGL counts,Skeena Estuary-CM,Chum,1962,1534
LGL counts,Skeena Estuary-CM,Chum,1963,2641
LGL counts,Skeena Estuary-CM,Chum,1964,3883
LGL counts,Skeena Estuary-CM,Chum,1965,4081
LGL counts,Skeena Estuary-CM,Chum,1966,1864
LGL counts,Skeena Estuary-CM,Chum,1967,1115
LGL counts,Skeena Estuary-CM,Chum,1968,2291
LGL counts,Skeena Estuary-CM,Chum,1969,329
LGL counts,Skeena Estuary-CM,Chum,1972,1090
LGL counts,Skeena Estuary-CM,Chum,1973,1090
LGL counts,Skeena Estuary-CM,Chum,1976,1090
LGL counts,Skeena Estuary-CM,Chum,1978,795
LGL counts,Skeena Estuary-CM,Chum,1982,272
LGL counts,Skeena Estuary-CM,Chum,1983,45
LGL counts,Skeena Estuary-CM,Chum,1984,454
LGL counts,Skeena Estuary-CM,Chum,1986,615
LGL counts,Skeena Estuary-CM,Chum,1988,318
LGL counts,Skeena Estuary-CM,Chum,1989,197
LGL counts,Skeena Estuary-CM,Chum,1992,54
LGL counts,Skeena Estuary-CM,Chum,1993,227
LGL counts,Skeena Estuary-CM,Chum,1995,454
LGL counts,Skeena Estuary-CM,Chum,1998,636
LGL counts,Skeena Estuary-CM,Chum,2000,204
LGL counts,Skeena Estuary-CM,Chum,2002,272
LGL counts,Skeena Estuary-CM,Chum,2004,182
LGL counts,Skeena Estuary-CM,Chum,2005,1362
LGL counts,Skeena Estuary-CM,Chum,2006,3178
LGL counts,Skeena Estuary-CM,Chum,2009,1816
LGL counts,Skeena Estuary-CM,Chum,2010,953
LGL counts,Skeena Estuary-CM,Chum,2013,185
LGL counts,Smith Inlet,Chum,1954,47473
LGL counts,Smith Inlet,Chum,1955,10207
LGL counts,Smith Inlet,Chum,1956,28484
LGL counts,Smith Inlet,Chum,1957,29671
LGL counts,Smith Inlet,Chum,1958,90199
LGL counts,Smith Inlet,Chum,1959,27891
LGL counts,Smith Inlet,Chum,1960,36793
LGL counts,Smith Inlet,Chum,1961,22812
LGL counts,Smith Inlet,Chum,1962,48567
LGL counts,Smith Inlet,Chum,1963,68436
LGL counts,Smith Inlet,Chum,1964,67405
LGL counts,Smith Inlet,Chum,1965,4710
LGL counts,Smith Inlet,Chum,1966,1472
LGL counts,Smith Inlet,Chum,1967,45403
LGL counts,Smith Inlet,Chum,1968,54675
LGL counts,Smith Inlet,Chum,1969,7800
LGL counts,Smith Inlet,Chum,1970,54233
LGL counts,Smith Inlet,Chum,1971,25775
LGL counts,Smith Inlet,Chum,1972,101978
LGL counts,Smith Inlet,Chum,1973,150165
LGL counts,Smith Inlet,Chum,1974,61635
LGL counts,Smith Inlet,Chum,1975,23533
LGL counts,Smith Inlet,Chum,1976,25775
LGL counts,Smith Inlet,Chum,1977,103099
LGL counts,Smith Inlet,Chum,1978,75249
LGL counts,Smith Inlet,Chum,1979,17419
LGL counts,Smith Inlet,Chum,1980,113992
LGL counts,Smith Inlet,Chum,1981,118201
LGL counts,Smith Inlet,Chum,1982,154327
LGL counts,Smith Inlet,Chum,1983,77690
LGL counts,Smith Inlet,Chum,1984,33671
LGL counts,Smith Inlet,Chum,1985,54014
LGL counts,Smith Inlet,Chum,1986,136412
LGL counts,Smith Inlet,Chum,1987,80482
LGL counts,Smith Inlet,Chum,1988,92676
LGL counts,Smith Inlet,Chum,1989,31989
LGL counts,Smith Inlet,Chum,1990,70550
LGL counts,Smith Inlet,Chum,1991,47710
LGL counts,Smith Inlet,Chum,1992,23106
LGL counts,Smith Inlet,Chum,1993,27373
LGL counts,Smith Inlet,Chum,1994,31237
LGL counts,Smith Inlet,Chum,1995,75356
LGL counts,Smith Inlet,Chum,1996,46051
LGL counts,Smith Inlet,Chum,1997,11118
LGL counts,Smith Inlet,Chum,1998,16738
LGL counts,Smith Inlet,Chum,1999,27051
LGL counts,Smith Inlet,Chum,2000,51001
LGL counts,Smith Inlet,Chum,2001,97329
LGL counts,Smith Inlet,Chum,2002,132704
LGL counts,Smith Inlet,Chum,2003,116339
LGL counts,Smith Inlet,Chum,2004,103762
LGL counts,Smith Inlet,Chum,2005,38483
LGL counts,Smith Inlet,Chum,2006,70496
LGL counts,Smith Inlet,Chum,2007,30350
LGL counts,Smith Inlet,Chum,2008,23752
LGL counts,Smith Inlet,Chum,2009,29744
LGL counts,Smith Inlet,Chum,2010,7546
LGL counts,Smith Inlet,Chum,2011,14875
LGL counts,Smith Inlet,Chum,2012,15450
LGL counts,Smith Inlet,Chum,2013,45900
LGL counts,Smith Inlet,Chum,2014,16263
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1954,411241
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1955,269946
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1956,374235
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1957,308579
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1958,265956
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1959,238374
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1960,106247
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1961,130739
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1962,319314
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1963,288636
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1964,261023
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1965,92766
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1966,698379
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1967,197001
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1968,485564
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1969,327512
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1970,589602
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1971,330286
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1972,421659
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1973,553868
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1974,302066
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1975,139153
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1976,165095
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1977,252404
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1978,291272
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1979,221654
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1980,166592
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1981,164152
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1982,274801
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1983,174649
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1984,219427
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1985,219257
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1986,195653
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1987,156384
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1988,282305
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1989,142658
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1990,185993
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1991,173374
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1992,74496
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1993,138819
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1994,109131
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1995,248195
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1996,384407
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1997,266587
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1998,276320
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,1999,219327
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2000,211749
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2001,257383
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2002,248552
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2003,358213
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2004,397003
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2005,212375
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2006,209981
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2007,106439
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2008,89309
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2009,193755
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2010,162859
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2011,355746
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2012,244039
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2013,272983
LGL counts,Spiller-Fitz-Hugh-Burke,Chum,2014,270034
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1950,130450
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1951,159950
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1952,166650
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1953,218250
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1954,96300
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1955,37200
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1956,87575
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1957,65850
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1958,102875
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1959,56800
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1960,60750
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1961,72950
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1962,86625
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1963,165200
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1964,163375
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1965,8100
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1966,87975
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1967,59400
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1968,185000
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1969,56850
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1970,162650
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1971,41800
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1972,157325
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1973,196900
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1974,91900
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1975,64000
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1976,102625
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1977,79750
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1978,18985
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1979,81010
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1980,70175
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1981,38680
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1982,78110
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1983,120760
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1984,93250
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1985,172430
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1986,229455
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1987,114904
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1988,156885
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1989,108537
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1990,242240
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1991,52573
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1992,94728
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1993,120756
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1994,222395
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1995,162000
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1996,154879
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1997,159050
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1998,289215
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,1999,169400
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2000,138275
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2001,135450
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2002,181850
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2003,343840
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2004,250750
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2005,112255
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2006,143100
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2007,116610
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2008,39388
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2009,47985
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2010,14750
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2011,177900
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2012,105100
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2013,171900
NuSEDS counts by CU,Bella Coola-Dean Rivers,Chum,2014,36315
NuSEDS counts by CU,Bella Coola River-Late,Chum,1950,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1951,95000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1952,60000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1953,90000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1954,25000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1955,15000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1956,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1957,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1958,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1959,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1960,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1961,15000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1962,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1963,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1964,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1965,3500
NuSEDS counts by CU,Bella Coola River-Late,Chum,1966,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1967,18000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1968,58100
NuSEDS counts by CU,Bella Coola River-Late,Chum,1969,7500
NuSEDS counts by CU,Bella Coola River-Late,Chum,1970,71000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1971,9000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1972,80000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1973,90000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1974,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1975,10000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1976,60000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1977,40000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1978,10000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1979,35000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1980,25000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1981,20000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1982,30000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1983,55000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1984,48000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1985,78000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1986,92300
NuSEDS counts by CU,Bella Coola River-Late,Chum,1987,66840
NuSEDS counts by CU,Bella Coola River-Late,Chum,1988,102000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1989,86000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1990,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1991,41000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1992,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1993,71000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1994,120000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1995,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1996,90000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1997,95000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1998,140000
NuSEDS counts by CU,Bella Coola River-Late,Chum,1999,75000
NuSEDS counts by CU,Bella Coola River-Late,Chum,2000,85000
NuSEDS counts by CU,Bella Coola River-Late,Chum,2001,79000
NuSEDS counts by CU,Bella Coola River-Late,Chum,2002,96000
NuSEDS counts by CU,Bella Coola River-Late,Chum,2003,223022
NuSEDS counts by CU,Bella Coola River-Late,Chum,2004,179445
NuSEDS counts by CU,Bella Coola River-Late,Chum,2005,53927
NuSEDS counts by CU,Bella Coola River-Late,Chum,2006,133430
NuSEDS counts by CU,Bella Coola River-Late,Chum,2007,99332
NuSEDS counts by CU,Bella Coola River-Late,Chum,2008,17847
NuSEDS counts by CU,Bella Coola River-Late,Chum,2009,28220
NuSEDS counts by CU,Bella Coola River-Late,Chum,2010,6362
NuSEDS counts by CU,Bella Coola River-Late,Chum,2011,88130
NuSEDS counts by CU,Bella Coola River-Late,Chum,2012,56215
NuSEDS counts by CU,Bella Coola River-Late,Chum,2013,136890
NuSEDS counts by CU,Bella Coola River-Late,Chum,2014,23656
NuSEDS counts by CU,Douglas-Gardner,Chum,1950,66175
NuSEDS counts by CU,Douglas-Gardner,Chum,1951,334800
NuSEDS counts by CU,Douglas-Gardner,Chum,1952,1525
NuSEDS counts by CU,Douglas-Gardner,Chum,1953,115250
NuSEDS counts by CU,Douglas-Gardner,Chum,1954,56775
NuSEDS counts by CU,Douglas-Gardner,Chum,1955,31575
NuSEDS counts by CU,Douglas-Gardner,Chum,1956,24850
NuSEDS counts by CU,Douglas-Gardner,Chum,1957,68425
NuSEDS counts by CU,Douglas-Gardner,Chum,1958,136000
NuSEDS counts by CU,Douglas-Gardner,Chum,1959,21750
NuSEDS counts by CU,Douglas-Gardner,Chum,1960,75125
NuSEDS counts by CU,Douglas-Gardner,Chum,1961,35450
NuSEDS counts by CU,Douglas-Gardner,Chum,1962,239950
NuSEDS counts by CU,Douglas-Gardner,Chum,1963,74525
NuSEDS counts by CU,Douglas-Gardner,Chum,1964,140350
NuSEDS counts by CU,Douglas-Gardner,Chum,1965,82550
NuSEDS counts by CU,Douglas-Gardner,Chum,1966,339150
NuSEDS counts by CU,Douglas-Gardner,Chum,1967,301100
NuSEDS counts by CU,Douglas-Gardner,Chum,1968,363125
NuSEDS counts by CU,Douglas-Gardner,Chum,1969,53046
NuSEDS counts by CU,Douglas-Gardner,Chum,1970,70450
NuSEDS counts by CU,Douglas-Gardner,Chum,1971,67500
NuSEDS counts by CU,Douglas-Gardner,Chum,1972,235000
NuSEDS counts by CU,Douglas-Gardner,Chum,1973,212875
NuSEDS counts by CU,Douglas-Gardner,Chum,1974,239820
NuSEDS counts by CU,Douglas-Gardner,Chum,1975,41127
NuSEDS counts by CU,Douglas-Gardner,Chum,1976,48930
NuSEDS counts by CU,Douglas-Gardner,Chum,1977,54266
NuSEDS counts by CU,Douglas-Gardner,Chum,1978,147100
NuSEDS counts by CU,Douglas-Gardner,Chum,1979,64720
NuSEDS counts by CU,Douglas-Gardner,Chum,1980,67792
NuSEDS counts by CU,Douglas-Gardner,Chum,1981,59555
NuSEDS counts by CU,Douglas-Gardner,Chum,1982,83943
NuSEDS counts by CU,Douglas-Gardner,Chum,1983,16190
NuSEDS counts by CU,Douglas-Gardner,Chum,1984,80071
NuSEDS counts by CU,Douglas-Gardner,Chum,1985,152635
NuSEDS counts by CU,Douglas-Gardner,Chum,1986,148693
NuSEDS counts by CU,Douglas-Gardner,Chum,1987,72598
NuSEDS counts by CU,Douglas-Gardner,Chum,1988,406641
NuSEDS counts by CU,Douglas-Gardner,Chum,1989,230488
NuSEDS counts by CU,Douglas-Gardner,Chum,1990,138656
NuSEDS counts by CU,Douglas-Gardner,Chum,1991,81438
NuSEDS counts by CU,Douglas-Gardner,Chum,1992,133902
NuSEDS counts by CU,Douglas-Gardner,Chum,1993,100769
NuSEDS counts by CU,Douglas-Gardner,Chum,1994,225999
NuSEDS counts by CU,Douglas-Gardner,Chum,1995,303685
NuSEDS counts by CU,Douglas-Gardner,Chum,1996,101575
NuSEDS counts by CU,Douglas-Gardner,Chum,1997,201659
NuSEDS counts by CU,Douglas-Gardner,Chum,1998,788513
NuSEDS counts by CU,Douglas-Gardner,Chum,1999,143576
NuSEDS counts by CU,Douglas-Gardner,Chum,2000,53301
NuSEDS counts by CU,Douglas-Gardner,Chum,2001,78060
NuSEDS counts by CU,Douglas-Gardner,Chum,2002,308114
NuSEDS counts by CU,Douglas-Gardner,Chum,2003,385422
NuSEDS counts by CU,Douglas-Gardner,Chum,2004,65332
NuSEDS counts by CU,Douglas-Gardner,Chum,2005,24592
NuSEDS counts by CU,Douglas-Gardner,Chum,2006,61606
NuSEDS counts by CU,Douglas-Gardner,Chum,2007,16143
NuSEDS counts by CU,Douglas-Gardner,Chum,2008,3493
NuSEDS counts by CU,Douglas-Gardner,Chum,2009,15580
NuSEDS counts by CU,Douglas-Gardner,Chum,2010,11585
NuSEDS counts by CU,Douglas-Gardner,Chum,2011,95336
NuSEDS counts by CU,Douglas-Gardner,Chum,2012,128802
NuSEDS counts by CU,Douglas-Gardner,Chum,2013,18479
NuSEDS counts by CU,Douglas-Gardner,Chum,2014,44614
NuSEDS counts by CU,Hecate Lowlands,Chum,1950,203000
NuSEDS counts by CU,Hecate Lowlands,Chum,1951,144240
NuSEDS counts by CU,Hecate Lowlands,Chum,1952,84000
NuSEDS counts by CU,Hecate Lowlands,Chum,1953,155225
NuSEDS counts by CU,Hecate Lowlands,Chum,1954,221325
NuSEDS counts by CU,Hecate Lowlands,Chum,1955,83025
NuSEDS counts by CU,Hecate Lowlands,Chum,1956,84775
NuSEDS counts by CU,Hecate Lowlands,Chum,1957,197275
NuSEDS counts by CU,Hecate Lowlands,Chum,1958,160975
NuSEDS counts by CU,Hecate Lowlands,Chum,1959,25375
NuSEDS counts by CU,Hecate Lowlands,Chum,1960,123225
